Product Id,Sku Number,Product Name,Product Line Id,Brand Id
78621ec3-57b2-5326-a112-de103d8a482d,AC-BE-0000001698,Belkin HDMI Cables F293,084fb311-3edd-5cc8-bc85-819f68f903b8,8566dbbd-6485-5e95-80e4-094ef426900a
c12419e4-d332-54ba-93bf-2df4b06441bb,AC-BL-0000001832,Blue Microphones L595,9478298d-c2c5-5531-bff9-f05be5046c08,6c2492fc-2749-52af-b860-e5df640c03dd
b2ae85c6-7ed6-58d3-b5ae-0fdeb718471b,AC-CA-0000001689,Cable Matters USB Cables U719,7706b031-b6bf-5774-a835-ccfdaaf244bf,3d47223f-30c4-5ffc-a769-86c0cbca4e18
605abe24-b485-5395-ab0b-3e44fd8697ef,AC-CA-0000001723,Cat Ethernet Cables N716,a098f8d6-3016-57af-aa18-cdae3354e773,254b03a6-161b-5bc2-acec-ee01dc21ee60
adb9fca1-4eee-51eb-bb1b-1f901a304fbf,AC-CA-0000001753,Cable Matters Audio Cables L232,cff06df1-2a3b-55b5-8772-558190c7c6b3,3d47223f-30c4-5ffc-a769-86c0cbca4e18
dc3963d7-8829-5bc0-a9fe-6e15ee498a9f,AC-CA-0000001754,Cable Matters Audio Cables X615,cff06df1-2a3b-55b5-8772-558190c7c6b3,3d47223f-30c4-5ffc-a769-86c0cbca4e18
5c430085-cca5-514b-8526-fdb64f8af498,AC-CA-0000001755,Cable Matters Audio Cables S915,cff06df1-2a3b-55b5-8772-558190c7c6b3,3d47223f-30c4-5ffc-a769-86c0cbca4e18
97888e4b-8392-5369-a9df-3ad3a11a932d,AC-CO-0000001546,Corsair 1TB SATA SSDs L994,efedbcbb-3c2c-5486-a42d-2582d66e6057,90d47212-ff9f-5efe-a79f-30b44e7f871c
c20ebab7-e6da-52dc-943c-7bb1f7372f4c,AC-CO-0000001564,Corsair 500GB USB Flash Drives X706,7558a8b1-bd80-5c3d-9551-46ac9a44420c,90d47212-ff9f-5efe-a79f-30b44e7f871c
ac22a7ed-2053-580d-b4c2-96bdaea9f1a6,AC-CO-0000001565,Corsair 4TB USB Flash Drives K489,7558a8b1-bd80-5c3d-9551-46ac9a44420c,90d47212-ff9f-5efe-a79f-30b44e7f871c
88572c98-5f12-5083-ba06-453b53eab9e2,AC-CY-0000001629,CyberPower Surge Protectors C861,bc0a77c9-5c65-5e05-bdea-7f87ba9bed66,67f33837-6428-5f58-8179-30dc7832361d
13b2f7c6-ac5e-505a-b096-3d52d9afb183,AC-DA-0000001776,Das Keyboard Keyboards D506,7b8cb5ab-8c55-5c7e-b210-5533c69bd585,ca57ef41-654a-594b-8f07-1e389dfa4fa1
91f08186-ffb0-55ee-8732-731da69e21b3,AC-DA-0000001778,Das Keyboard Keyboards P217,7b8cb5ab-8c55-5c7e-b210-5533c69bd585,ca57ef41-654a-594b-8f07-1e389dfa4fa1
619d98fc-1855-558a-ac25-6060f22d2d7a,AC-DU-0000001775,Ducky Keyboards U647,7b8cb5ab-8c55-5c7e-b210-5533c69bd585,e26f7bc5-a135-5733-a021-f31b679c7fb3
e0a8d16b-50ac-565b-95b1-408f04ba0212,AC-GO-0000001660,Goal Zero Solar Chargers F293,421bd203-2db7-53de-ab96-e6f2430a259d,c4bf2400-a3dc-55b0-9579-aeacd7405777
04f6a65f-9236-594b-84bf-a693d551a766,AC-HY-0000001784,HyperX Keyboards N637,7b8cb5ab-8c55-5c7e-b210-5533c69bd585,472a0406-73d7-50af-97b2-6a96f4f8266a
e904bc6a-959f-5614-835c-1ed0051e24f7,AC-HY-0000001809,HyperX Mice H619,10fd79b9-b309-5950-8b34-349128b440fc,472a0406-73d7-50af-97b2-6a96f4f8266a
373a67d9-565e-5cd8-b6c9-6ba272b5218d,AC-KI-0000001541,Kingston 250GB NVMe PCIe 3.0 SSDs D383,efedbcbb-3c2c-5486-a42d-2582d66e6057,77b4c0d4-c04a-57a9-b3f4-00ddc41325c1
04991981-b594-53de-b542-ade3a6404e69,AC-KI-0000001557,Kingston 2TB USB Flash Drives C208,7558a8b1-bd80-5c3d-9551-46ac9a44420c,77b4c0d4-c04a-57a9-b3f4-00ddc41325c1
d86a8099-fb6d-5a5e-ad4f-d440df4e4b86,AC-KI-0000001558,Kingston 1TB USB Flash Drives K492,7558a8b1-bd80-5c3d-9551-46ac9a44420c,77b4c0d4-c04a-57a9-b3f4-00ddc41325c1
e494bfdb-bf9a-58d1-9234-d6fbba834e44,AC-LA-0000001517,LaCie 1TB External Hard Drives T354,938db37c-c463-5b7a-aed8-d138c6d77c82,44e1d318-61fd-506b-8269-beb76129a5bb
30b427e9-cf1b-5ada-8cdb-36c324d768c4,AC-LE-0000001572,Lexar 2TB USB Flash Drives J821,7558a8b1-bd80-5c3d-9551-46ac9a44420c,6b16552a-034e-5563-b3fe-1da4a029ecae
bfdbeac8-2f40-5d81-a354-c07bf5f8c68b,AC-LE-0000001573,Lexar 8TB USB Flash Drives W315,7558a8b1-bd80-5c3d-9551-46ac9a44420c,6b16552a-034e-5563-b3fe-1da4a029ecae
5779ea69-1fbf-5832-b5db-03038b0e786d,AC-LE-0000001587,Lexar Memory Cards Y808,0b19b454-d89d-5cfc-97d5-5d17660d796e,6b16552a-034e-5563-b3fe-1da4a029ecae
faacf73f-1124-5f86-a943-253c6f9fa088,AC-LI-0000001647,Liebert UPS D549,367d6257-6840-5d0e-875d-8d2c920c553c,45c3b0ad-7370-5464-9443-4d62354fdec9
5abab67a-d238-5319-bdd3-533db01096eb,AC-LI-0000001649,Liebert UPS D294,367d6257-6840-5d0e-875d-8d2c920c553c,45c3b0ad-7370-5464-9443-4d62354fdec9
943045d9-48c7-58cb-b6c2-9b70aa863881,AC-LO-0000001816,Logitech Webcams Q262,f8a3f5f7-96a5-5c4f-bdca-f31a0acc44b4,852d3300-b6d6-5521-bed0-334f3bdb9ef3
9307475a-a0f5-5032-a40f-119178cf5ee6,AC-MI-0000001654,MINUTEMAN UPS E452,367d6257-6840-5d0e-875d-8d2c920c553c,fddc14c1-521d-5d56-88ea-b223febbf517
b93a7ad5-5440-5e63-afd5-e636c2b4de95,AC-MI-0000001656,MINUTEMAN UPS N591,367d6257-6840-5d0e-875d-8d2c920c553c,fddc14c1-521d-5d56-88ea-b223febbf517
ce3190b1-3f46-5923-9b97-b221cdc3cef6,AC-MI-0000001826,Microsoft Webcams D245,f8a3f5f7-96a5-5c4f-bdca-f31a0acc44b4,aa553bb2-2de8-5589-bd11-e3786fe42e81
9d15cc66-d72d-5c7f-a91f-ec6b53f0ccbb,AC-MO-0000001630,Monster Surge Protectors N793,bc0a77c9-5c65-5e05-bdea-7f87ba9bed66,5201946a-3828-5dcd-bb60-ad3e1ba625db
04c6d23c-6eed-56c9-8006-47cdff0cc452,AC-MO-0000001632,Monster Surge Protectors M114,bc0a77c9-5c65-5e05-bdea-7f87ba9bed66,5201946a-3828-5dcd-bb60-ad3e1ba625db
d5798442-cd2b-50c1-a2c7-cadde74a1aee,AC-MO-0000001633,Monster Surge Protectors W535,bc0a77c9-5c65-5e05-bdea-7f87ba9bed66,5201946a-3828-5dcd-bb60-ad3e1ba625db
e83a85fd-e114-5e07-9591-184767473e68,AC-MO-0000001634,Monster Surge Protectors X777,bc0a77c9-5c65-5e05-bdea-7f87ba9bed66,5201946a-3828-5dcd-bb60-ad3e1ba625db
cfa5432f-2518-5fdc-8202-87db8c5d6a3b,AC-MO-0000001682,Monoprice USB Cables Y499,7706b031-b6bf-5774-a835-ccfdaaf244bf,7a19358d-61f2-5b99-9a26-2ab0c29cc345
22bca099-e82d-5d97-923a-a37298d7529c,AC-MO-0000001741,Monster Audio Cables I685,cff06df1-2a3b-55b5-8772-558190c7c6b3,5201946a-3828-5dcd-bb60-ad3e1ba625db
4181786c-1e26-518e-93b9-892ff404dc3b,AC-MO-0000001745,Mogami Audio Cables M947,cff06df1-2a3b-55b5-8772-558190c7c6b3,28f891bb-088a-5c18-8529-bfd52a1cb700
1e22d3c1-8be4-5ef0-98ef-44f063780e31,AC-MO-0000001750,Monoprice Audio Cables S678,cff06df1-2a3b-55b5-8772-558190c7c6b3,7a19358d-61f2-5b99-9a26-2ab0c29cc345
8c173f24-2e91-5a10-99dd-33345b9d3339,AC-PN-0000001569,PNY 500GB USB Flash Drives V566,7558a8b1-bd80-5c3d-9551-46ac9a44420c,66910784-1c9d-5068-b221-3fd7326dd69e
5b2c85ff-764b-57e5-8519-7dde4f4d554c,AC-PN-0000001593,PNY Memory Cards E201,0b19b454-d89d-5cfc-97d5-5d17660d796e,66910784-1c9d-5068-b221-3fd7326dd69e
339a24dc-63c9-59c1-9d05-0409af98cd25,AC-RA-0000001817,Razer Webcams D746,f8a3f5f7-96a5-5c4f-bdca-f31a0acc44b4,6d4a91d2-0b35-54d8-baa2-8e8adb66df0f
82b4a1b9-17b1-5303-a5a9-49182dff8a9e,AC-RO-0000001840,Rode Microphones S419,9478298d-c2c5-5531-bff9-f05be5046c08,ffb295bf-9bc1-5649-ba63-c685ca16fdda
6cec3884-6f39-5b75-8712-4c0b7c9e6fba,AC-RO-0000001841,Rode Microphones N556,9478298d-c2c5-5531-bff9-f05be5046c08,ffb295bf-9bc1-5649-ba63-c685ca16fdda
cfba6a67-ccf5-5927-a004-e81b7b962a29,AC-SA-0000001514,Samsung 8TB External Hard Drives G153,938db37c-c463-5b7a-aed8-d138c6d77c82,221ffc9a-9703-50a2-87b4-f97dd06acdd4
99115de1-bae1-503b-89ef-789a8ef414f1,AC-SA-0000001532,Samsung 4TB SATA SSDs S182,efedbcbb-3c2c-5486-a42d-2582d66e6057,221ffc9a-9703-50a2-87b4-f97dd06acdd4
72db4520-38b5-5c51-b09e-634554f4a55c,AC-SA-0000001561,Samsung 8TB USB Flash Drives T166,7558a8b1-bd80-5c3d-9551-46ac9a44420c,221ffc9a-9703-50a2-87b4-f97dd06acdd4
31e5c84b-d718-5376-92a1-1b142b965881,AC-SA-0000001576,SanDisk Memory Cards L875,0b19b454-d89d-5cfc-97d5-5d17660d796e,1d39ee9c-341a-520a-bea7-75cd7df9902d
e8942e24-41bd-516f-be50-d9cafa72e70c,AC-SA-0000001578,SanDisk Memory Cards D234,0b19b454-d89d-5cfc-97d5-5d17660d796e,1d39ee9c-341a-520a-bea7-75cd7df9902d
1fba134d-7717-5976-b053-c713203413a8,AC-SA-0000001583,Samsung Memory Cards B198,0b19b454-d89d-5cfc-97d5-5d17660d796e,221ffc9a-9703-50a2-87b4-f97dd06acdd4
b8078abe-1322-5a9d-8efb-4f67fc90e960,AC-SE-0000001545,Seagate 1TB SATA SSDs V451,efedbcbb-3c2c-5486-a42d-2582d66e6057,e8125c6a-598e-5375-a6f6-6bd928cf7963
0c114aec-888d-5fe6-bc1e-ac6da5bc1107,AC-SH-0000001834,Shure Microphones Y256,9478298d-c2c5-5531-bff9-f05be5046c08,23b352ad-17c7-5a4d-921c-6b804e5c27e7
1cfc2d9a-0236-5b85-832f-fc3f6116d1b4,AC-ST-0000001768,SteelSeries Keyboards P140,7b8cb5ab-8c55-5c7e-b210-5533c69bd585,dcd2789d-1a97-5b2c-8f1a-576fe0f98481
cf1c0175-0534-5f03-a89b-de38331d0a00,AC-ST-0000001796,SteelSeries Mice V690,10fd79b9-b309-5950-8b34-349128b440fc,dcd2789d-1a97-5b2c-8f1a-576fe0f98481
fcc46531-c8bd-5eaf-9f85-aea5274ec322,AC-ST-0000001798,SteelSeries Mice U566,10fd79b9-b309-5950-8b34-349128b440fc,dcd2789d-1a97-5b2c-8f1a-576fe0f98481
4c3a6e16-8667-569e-8fbb-2f4ab8b9776a,AC-TR-0000001623,Tripp Lite Surge Protectors B842,bc0a77c9-5c65-5e05-bdea-7f87ba9bed66,8d5947b2-6ad9-57a2-9356-a656d150d496
d526d1be-ac9b-53f4-8035-2b216b3ab950,AC-TR-0000001641,Tripp Lite UPS T968,367d6257-6840-5d0e-875d-8d2c920c553c,8d5947b2-6ad9-57a2-9356-a656d150d496
0f4e95da-f09b-5574-89b7-172a6899d7df,AC-TR-0000001729,TRENDnet Ethernet Cables B457,a098f8d6-3016-57af-aa18-cdae3354e773,f82491c4-86e6-5936-85d0-93f765554dab
4d4d5268-0bc8-5ccb-ac28-1c3adf05602f,AC-UG-0000001712,Ugreen HDMI Cables D603,084fb311-3edd-5cc8-bc85-819f68f903b8,b0a5ccb2-4426-5b46-87c2-cae552da0b5d
82ac8c92-f807-5488-8fa3-d8d636daea92,AC-UG-0000001715,Ugreen HDMI Cables T285,084fb311-3edd-5cc8-bc85-819f68f903b8,b0a5ccb2-4426-5b46-87c2-cae552da0b5d
30a55d34-28a4-5279-8347-105d450da6d8,AC-UG-0000001716,Ugreen HDMI Cables J739,084fb311-3edd-5cc8-bc85-819f68f903b8,b0a5ccb2-4426-5b46-87c2-cae552da0b5d
51580f5f-230e-5c04-9317-aed0793c9240,AC-WE-0000001510,Western Digital 2TB External Hard Drives B633,938db37c-c463-5b7a-aed8-d138c6d77c82,95a89d0c-bf8f-5702-a575-769e5fc75f22
cc76b389-a69f-5f9d-8767-f13d008144c3,AC-WE-0000001533,Western Digital 4TB NVMe PCIe 4.0 SSDs J612,efedbcbb-3c2c-5486-a42d-2582d66e6057,95a89d0c-bf8f-5702-a575-769e5fc75f22
92d69f05-63d9-5d5a-b695-f98f890fb313,AU-AL-0000000807,Alpine Car Speakers  N746,36b7fb64-77f7-58c9-a1ad-2330f78aad34,6e2437fc-1306-5d08-ba7a-85782dfab698
2cc20ad7-6a4a-5617-93db-8234bd46eb53,AU-AL-0000000842,Alpine Car Amplifiers U845,ebb33dfb-659e-5a5d-940c-d1abbb4a2769,6e2437fc-1306-5d08-ba7a-85782dfab698
06e4afb6-494f-5dd0-be41-d4e382ba13ef,AU-AP-0000000590,AirPods Max - Green,1ddf9fa0-b356-5697-88a0-493117fad0d9,8a378c91-6cad-5602-a8c7-39d7ac4d72cd
472917bd-286a-5da2-983d-9f7b309cbf17,AU-AP-0000000682,Apple Smart Speakers D495,5266ae99-6688-5dfa-b2cf-0fcc122f803d,8a378c91-6cad-5602-a8c7-39d7ac4d72cd
51c113be-a7ba-5c68-afdf-1b52850aa12c,AU-AP-0000000683,Apple Smart Speakers Q941,5266ae99-6688-5dfa-b2cf-0fcc122f803d,8a378c91-6cad-5602-a8c7-39d7ac4d72cd
536b90c8-eb60-5165-8a70-c2f94a3296ce,AU-AP-0000000684,Apple Smart Speakers P144,5266ae99-6688-5dfa-b2cf-0fcc122f803d,8a378c91-6cad-5602-a8c7-39d7ac4d72cd
18eef933-de4f-5108-a5ba-66eb7d12940d,AU-AU-0000000622,Audio-Technica Over-ear Headphones  F995,50af097c-2913-52ce-8f9f-3f68340a3755,48899926-6f3f-5109-bff1-00c0e2edaa68
dbc9a365-2fa4-5a16-a9f7-0c0f57ff1eb4,AU-AU-0000000624,Audio-Technica Over-ear Headphones  B109,50af097c-2913-52ce-8f9f-3f68340a3755,48899926-6f3f-5109-bff1-00c0e2edaa68
e1d8dd8e-8cba-502f-8554-6cda20314247,AU-BE-0000000645,Beats Sport Headphones  V567,c65e0e71-28b0-5da3-af15-b6b56be894f0,56632998-6b8c-5651-94f5-a7c99c09b27d
8ed8f2c3-5c54-55f6-b384-622129574910,AU-BO-0000000632,Bose Noise Cancelling Headphones ANC P215,19e25341-14a5-5ba3-a17b-f35904650d78,818c875c-d046-56f1-b319-f96dad2ac0b9
57112929-6c82-5d7e-a701-14184b2c244b,AU-BO-0000000656,Bose Sport Headphones  S594,c65e0e71-28b0-5da3-af15-b6b56be894f0,818c875c-d046-56f1-b319-f96dad2ac0b9
6b80318a-5535-5e78-8d74-67461432934c,AU-BO-0000000661,Bose Bluetooth Speakers Bluetooth 5.0 30hr L788,f4aab44c-cbc8-52d1-afaa-a66192f127bc,818c875c-d046-56f1-b319-f96dad2ac0b9
b090ccfd-8f18-5e6e-a102-5c0a09b16107,AU-BO-0000000662,Bose Bluetooth Speakers Bluetooth 5.2 40hr D879,f4aab44c-cbc8-52d1-afaa-a66192f127bc,818c875c-d046-56f1-b319-f96dad2ac0b9
ddc8f5d5-cdea-5917-b904-991be537f109,AU-BO-0000000726,Bose Soundbars H628,97500fb7-5fd5-5dfd-9e72-bf71722ad974,818c875c-d046-56f1-b319-f96dad2ac0b9
7725240e-8a5d-58b2-81a4-b5f7a6bb3939,AU-DE-0000000758,Definitive Technology Surround Sound Systems W800,01dfedd9-6784-581b-b55c-7327c0329a81,72c84657-b7c9-5df2-8fc7-dbc63812e11e
a98c39ee-e12a-52ff-afda-0cb68ecbe0bd,AU-DE-0000000762,Denon AV Receivers W711,e22870a7-97c8-50fc-bd0e-a507b08cb042,d2e28df1-5dd3-540d-afe4-bd6c0f9de109
e585217a-d891-5e91-8fce-a0b80fcdb241,AU-DE-0000000766,Denon AV Receivers U100,e22870a7-97c8-50fc-bd0e-a507b08cb042,d2e28df1-5dd3-540d-afe4-bd6c0f9de109
b9b458a3-8c58-5533-b74c-5763d2343045,AU-EL-0000000713,ELAC Bookshelf Speakers  X177,ca58e5bc-411c-5390-97cb-c09c651802ee,d5878d60-945f-5b51-ac42-d8f74a3eda1c
82d8b972-067d-561d-8cad-f88176c8bb26,AU-JA-0000000647,Jaybird Sport Headphones  V472,c65e0e71-28b0-5da3-af15-b6b56be894f0,99d0f70d-a775-5685-96a7-451d5977a412
0d852488-0c76-546f-b4da-2690e015842f,AU-JB-0000000657,JBL Bluetooth Speakers Bluetooth 5.2 36hr E206,f4aab44c-cbc8-52d1-afaa-a66192f127bc,f7ef1b9f-56bf-5a98-b5c8-8550f7e6cc5b
c5656ab8-8abb-5f50-86ff-977de37e41b5,AU-JB-0000000659,JBL Bluetooth Speakers Bluetooth 5.0 40hr Z236,f4aab44c-cbc8-52d1-afaa-a66192f127bc,f7ef1b9f-56bf-5a98-b5c8-8550f7e6cc5b
f1a0f23b-cdc1-52b2-8973-9776fc30c987,AU-JB-0000000805,JBL Car Speakers  Y854,36b7fb64-77f7-58c9-a1ad-2330f78aad34,f7ef1b9f-56bf-5a98-b5c8-8550f7e6cc5b
5650f6bc-f399-560b-836b-4f2dc564ea10,AU-JL-0000000821,JL Audio Car Subwoofers J455,3af8bdc5-fcf5-573a-8301-53d63f6166b1,74d497a4-ce0d-585e-a405-3546173510e2
57f5d36d-ad31-5c3b-b419-0738a096f008,AU-JV-0000000799,JVC Car Stereos R979,d3d55841-55b2-5acf-88eb-f7437fd81471,519a7186-2914-5c26-b5c6-132724c76b09
28b4dd49-f13d-519c-b8cd-2aebd1a0c7c1,AU-KE-0000000704,KEF Bookshelf Speakers  C356,ca58e5bc-411c-5390-97cb-c09c651802ee,170e6f97-c572-5d88-9015-ee2ee1b3c3f7
68787ec0-899b-565c-b17c-2ffa584c08da,AU-KE-0000000791,Kenwood Car Stereos I291,d3d55841-55b2-5acf-88eb-f7437fd81471,fb6c0d0d-4edd-5590-b3ef-75d7b9c52e0c
de465106-5d80-5387-b4e2-53dd923951ee,AU-KE-0000000792,Kenwood Car Stereos T451,d3d55841-55b2-5acf-88eb-f7437fd81471,fb6c0d0d-4edd-5590-b3ef-75d7b9c52e0c
55870660-1f84-5182-8241-ae24689fd713,AU-KI-0000000813,Kicker Car Speakers  C999,36b7fb64-77f7-58c9-a1ad-2330f78aad34,6609241f-64d1-58a1-98fc-88af55ab2803
24bb3b3b-c4a2-5daf-8985-af18db90edc5,AU-KI-0000000831,Kicker Car Subwoofers J213,3af8bdc5-fcf5-573a-8301-53d63f6166b1,6609241f-64d1-58a1-98fc-88af55ab2803
6eda674f-004f-57f6-8476-770b89688432,AU-KL-0000000697,Klipsch Bookshelf Speakers  V914,ca58e5bc-411c-5390-97cb-c09c651802ee,0a14067f-6da2-5723-9819-96c98eb728df
5c24c558-e1d0-5154-a0ac-d91b165ff5cb,AU-KL-0000000734,Klipsch Soundbars M713,97500fb7-5fd5-5dfd-9e72-bf71722ad974,0a14067f-6da2-5723-9819-96c98eb728df
614e7540-1143-5f0e-8b95-0cdfa4edc80e,AU-LG-0000000696,LG Party Speakers  H239,e9c35491-bfe6-5487-a774-37a26a7095c4,f830d053-dcc2-59d4-8286-5792143628be
59cd3b87-c629-5c02-8fa1-1b3e86b1c9cd,AU-MA-0000000671,Marshall Bluetooth Speakers Bluetooth 5.3 30hr T301,f4aab44c-cbc8-52d1-afaa-a66192f127bc,bb427257-baee-57e5-a074-a1d44ba966e4
debaa2c9-dfff-5e96-8404-5f716a1b87ee,AU-MA-0000000770,Marantz AV Receivers T299,e22870a7-97c8-50fc-bd0e-a507b08cb042,b26b2906-1c4f-56be-8392-d2de5d5e01e8
474e9f79-6597-5262-aebb-5104cfe104f2,AU-NA-0000000751,Nakamichi Surround Sound Systems L209,01dfedd9-6784-581b-b55c-7327c0329a81,1fc32cfe-7628-56ee-989d-f72e5aafd1d8
fa6ac91f-3819-59d5-8289-2d9563edbd22,AU-PI-0000000772,Pioneer AV Receivers D922,e22870a7-97c8-50fc-bd0e-a507b08cb042,c3972790-1acd-5152-abf1-37ecf892cc72
eb96e32b-faab-57cc-becb-c1811daf2f76,AU-PI-0000000840,Pioneer Car Subwoofers X134,3af8bdc5-fcf5-573a-8301-53d63f6166b1,c3972790-1acd-5152-abf1-37ecf892cc72
257e15a8-da4c-5656-920f-99bddab6af6f,AU-Q-0000000720,Q Acoustics Bookshelf Speakers  L141,ca58e5bc-411c-5390-97cb-c09c651802ee,5f8254e1-1371-5442-abfb-0615ff3b9431
156cf649-87b4-59a6-9b2f-dfe708affea0,AU-RO-0000000808,Rockford Fosgate Car Speakers  F451,36b7fb64-77f7-58c9-a1ad-2330f78aad34,bb9213e3-e69d-5197-a0e1-280564694f3c
a14a6d0e-8422-502f-ae99-8b3b80678b90,AU-RO-0000000847,Rockford Fosgate Car Amplifiers Y191,ebb33dfb-659e-5a5d-940c-d1abbb4a2769,bb9213e3-e69d-5197-a0e1-280564694f3c
a1ba7241-8c54-5819-b089-76529120776b,AU-SA-0000000593,Samsung Wireless Earbuds Bluetooth 5.2 36hr R753,1ddf9fa0-b356-5697-88a0-493117fad0d9,221ffc9a-9703-50a2-87b4-f97dd06acdd4
b6f15c37-265b-518f-a4e6-f52becc4a734,AU-SA-0000000752,Samsung Surround Sound Systems S474,01dfedd9-6784-581b-b55c-7327c0329a81,221ffc9a-9703-50a2-87b4-f97dd06acdd4
d94967e9-97b2-5bbf-8f5a-d7a832b9638b,AU-SA-0000000755,Samsung Surround Sound Systems Y822,01dfedd9-6784-581b-b55c-7327c0329a81,221ffc9a-9703-50a2-87b4-f97dd06acdd4
ab9dd65f-6fcb-5d52-91d8-51c1bb1d693b,AU-SH-0000000641,Shure Noise Cancelling Headphones ANC O554,19e25341-14a5-5ba3-a17b-f35904650d78,23b352ad-17c7-5a4d-921c-6b804e5c27e7
c02a75e2-76cd-53ff-87fd-5b71a49025e6,AU-SO-0000000612,Sony Over-ear Headphones  N554,50af097c-2913-52ce-8f9f-3f68340a3755,9a468472-96ab-5128-8e47-c15dac9e261b
5eccd329-8b95-59a4-8e78-751e91f6b882,AU-SO-0000000670,Sony Bluetooth Speakers Bluetooth 5.2 30hr Y981,f4aab44c-cbc8-52d1-afaa-a66192f127bc,9a468472-96ab-5128-8e47-c15dac9e261b
1ab54177-27b3-5cca-a8be-f35cf6cdab3f,AU-SO-0000000739,Sonos Surround Sound Systems T704,01dfedd9-6784-581b-b55c-7327c0329a81,1c00bfed-12ec-5a20-9797-ce1a87e2d080
376b0052-ea20-5f91-9ac1-77e3204abffe,AU-SV-0000000761,SVS Surround Sound Systems X493,01dfedd9-6784-581b-b55c-7327c0329a81,8805c7da-24d5-58e7-883a-4ad15f4eebcb
9c42d0c9-4e46-52a0-adb1-7c95e8a9f157,AU-UL-0000000665,Ultimate Ears Bluetooth Speakers Bluetooth 5.3 36hr F393,f4aab44c-cbc8-52d1-afaa-a66192f127bc,31dc2a80-ed2e-5410-b17e-7735535045e3
